fips, No Preference, Uncommitted,Ben Carson,Bernie Sanders,Carly Fiorina,Chris Christie,Donald Trump,Hillary Clinton,Jeb Bush,John Kasich,Marco Rubio,Martin O'Malley,Mike Huckabee,Rand Paul,Rick Santorum,Ted Cruz,votes,fips,Bernie Sanders prop,Hillary Clinton prop,Ben Carson prop,Donald Trump prop,John Kasich prop,Marco Rubio prop,Ted Cruz prop, Uncommitted prop,Martin O'Malley prop,Carly Fiorina prop,Chris Christie prop,Jeb Bush prop,Mike Huckabee prop,Rand Paul prop,Rick Santorum prop, No Preference prop
46079.0,0,0,0,456,0,0,619,484,0,171,0,0,0,0,0,156,1886,46079.0,0.2417815482502651,0.256627783669141,0.0,0.3282078472958643,0.09066808059384941,0.0,0.08271474019088017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46081.0,0,0,0,941,0,0,1801,705,0,453,0,0,0,0,0,372,4272,46081.0,0.22027153558052434,0.16502808988764045,0.0,0.42158239700374533,0.10603932584269662,0.0,0.08707865168539326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46083.0,0,0,0,1152,0,0,1760,1436,0,523,0,0,0,0,0,587,5458,46083.0,0.211066324661048,0.26310003664345916,0.0,0.3224624404543789,0.09582264565775009,0.0,0.10754855258336386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46085.0,0,0,0,115,0,0,432,115,0,75,0,0,0,0,0,73,810,46085.0,0.1419753086419753,0.1419753086419753,0.0,0.5333333333333333,0.09259259259259259,0.0,0.09012345679012346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46087.0,0,0,0,132,0,0,320,214,0,80,0,0,0,0,0,101,847,46087.0,0.15584415584415584,0.2526564344746163,0.0,0.3778040141676505,0.09445100354191263,0.0,0.1192443919716647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46089.0,0,0,0,46,0,0,340,47,0,74,0,0,0,0,0,90,597,46089.0,0.07705192629815745,0.07872696817420435,0.0,0.5695142378559463,0.12395309882747069,0.0,0.1507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46091.0,0,0,0,169,0,0,163,287,0,60,0,0,0,0,0,42,721,46091.0,0.23439667128987518,0.39805825242718446,0.0,0.2260748959778086,0.08321775312066575,0.0,0.05825242718446602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46093.0,0,0,0,696,0,0,2204,530,0,426,0,0,0,0,0,498,4354,46093.0,0.1598530087276068,0.12172714745062012,0.0,0.5062011943040882,0.09784106568672485,0.0,0.11437758383096004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46095.0,0,0,0,76,0,0,87,50,0,12,0,0,0,0,0,8,233,46095.0,0.3261802575107296,0.2145922746781116,0.0,0.37339055793991416,0.05150214592274678,0.0,0.034334763948497854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46097.0,0,0,0,84,0,0,98,109,0,26,0,0,0,0,0,29,346,46097.0,0.24277456647398843,0.315028901734104,0.0,0.2832369942196532,0.07514450867052024,0.0,0.0838150289017341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46099.0,0,0,0,5290,0,0,5206,6018,0,1598,0,0,0,0,0,1701,19813,46099.0,0.26699641649422096,0.3037399687074143,0.0,0.2627567758542371,0.08065411598445466,0.0,0.08585272295967294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46101.0,0,0,0,207,0,0,196,262,0,52,0,0,0,0,0,72,789,46101.0,0.2623574144486692,0.3320659062103929,0.0,0.24841571609632446,0.06590621039290241,0.0,0.09125475285171103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46103.0,0,0,0,3996,0,0,8162,3384,0,1800,0,0,0,0,0,1929,19271,46103.0,0.20735820663172644,0.17560064345389445,0.0,0.4235379585906284,0.09340459758185875,0.0,0.10009859374189196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46105.0,0,0,0,93,0,0,441,43,0,62,0,0,0,0,0,108,747,46105.0,0.12449799196787148,0.05756358768406961,0.0,0.5903614457831325,0.08299866131191433,0.0,0.14457831325301204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46107.0,0,0,0,54,0,0,579,59,0,69,0,0,0,0,0,108,869,46107.0,0.06214039125431531,0.06789413118527042,0.0,0.666283084004603,0.07940161104718067,0.0,0.12428078250863062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46109.0,0,0,0,397,0,0,286,392,0,53,0,0,0,0,0,61,1189,46109.0,0.33389402859545836,0.3296888141295206,0.0,0.24053826745164003,0.044575273338940284,0.0,0.051303616484440706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46111.0,0,0,0,45,0,0,122,66,0,16,0,0,0,0,0,28,277,46111.0,0.1624548736462094,0.23826714801444043,0.0,0.4404332129963899,0.05776173285198556,0.0,0.10108303249097472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46113.0,0,0,0,574,0,0,48,425,0,17,0,0,0,0,0,11,1075,46113.0,0.533953488372093,0.3953488372093023,0.0,0.044651162790697675,0.01581395348837209,0.0,0.010232558139534883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46115.0,0,0,0,201,0,0,302,283,0,63,0,0,0,0,0,82,931,46115.0,0.2158968850698174,0.3039742212674543,0.0,0.32438238453276047,0.06766917293233082,0.0,0.08807733619763695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46117.0,0,0,0,102,0,0,352,95,0,83,0,0,0,0,0,45,677,46117.0,0.15066469719350073,0.14032496307237813,0.0,0.5199409158050221,0.12259970457902511,0.0,0.06646971935007386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46119.0,0,0,0,51,0,0,133,37,0,23,0,0,0,0,0,43,287,46119.0,0.17770034843205576,0.1289198606271777,0.0,0.4634146341463415,0.08013937282229965,0.0,0.14982578397212543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46121.0,0,0,0,524,0,0,90,408,0,26,0,0,0,0,0,54,1102,46121.0,0.47549909255898365,0.3702359346642468,0.0,0.08166969147005444,0.023593466424682397,0.0,0.04900181488203267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46123.0,0,0,0,147,0,0,452,136,0,55,0,0,0,0,0,74,864,46123.0,0.1701388888888889,0.1574074074074074,0.0,0.5231481481481481,0.06365740740740741,0.0,0.08564814814814815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46125.0,0,0,0,178,0,0,384,232,0,76,0,0,0,0,0,110,980,46125.0,0.1816326530612245,0.23673469387755103,0.0,0.39183673469387753,0.07755102040816327,0.0,0.11224489795918367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46127.0,0,0,0,306,0,0,644,380,0,140,0,0,0,0,0,161,1631,46127.0,0.18761496014714898,0.23298589822194973,0.0,0.3948497854077253,0.08583690987124463,0.0,0.09871244635193133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46129.0,0,0,0,116,0,0,774,121,0,112,0,0,0,0,0,142,1265,46129.0,0.091699604743083,0.09565217391304348,0.0,0.6118577075098814,0.08853754940711463,0.0,0.11225296442687747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46135.0,0,0,0,580,0,0,646,706,0,184,0,0,0,0,0,186,2302,46135.0,0.2519548218940052,0.30668983492615115,0.0,0.28062554300608167,0.07993049522154648,0.0,0.08079930495221546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46137.0,0,0,0,132,0,0,79,92,0,11,0,0,0,0,0,25,339,46137.0,0.3893805309734513,0.2713864306784661,0.0,0.23303834808259588,0.032448377581120944,0.0,0.07374631268436578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47001.0,0,0,862,1845,0,0,4298,2328,0,563,2340,0,0,0,0,2450,14686,47001.0,0.1256298515593082,0.15851831676426528,0.058695356121476236,0.2926596758817922,0.03833583004221708,0.15933542148985427,0.16682554814108674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47003.0,0,0,475,523,0,0,3081,1208,0,200,821,0,0,0,0,1654,7962,47003.0,0.06568701331323788,0.15172067319768903,0.05965837729213765,0.38696307460437074,0.025119316754584276,0.10311479527756845,0.20773674956041197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47005.0,0,0,123,287,0,0,1154,560,0,73,278,0,0,0,0,569,3044,47005.0,0.0942838370565046,0.18396846254927726,0.04040735873850197,0.3791064388961892,0.023981603153745073,0.09132720105124836,0.18692509855453351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47007.0,0,0,166,215,0,0,1009,398,0,56,285,0,0,0,0,487,2616,47007.0,0.08218654434250765,0.15214067278287463,0.06345565749235474,0.3857033639143731,0.021406727828746176,0.10894495412844037,0.18616207951070338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47009.0,0,0,1729,2362,0,0,8009,2736,0,1170,5067,0,0,0,0,4721,25794,47009.0,0.0915716833372102,0.1060711793440335,0.06703109250213228,0.3104985655578817,0.045359385903698535,0.1964410327983252,0.1830270605567186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47011.0,0,0,1719,1302,0,0,6103,1644,0,790,4066,0,0,0,0,3625,19249,47011.0,0.06763987739622837,0.0854070341316432,0.08930334043326926,0.31705543145098447,0.04104109304379448,0.2112317522988207,0.1883214712452595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47013.0,0,0,289,302,0,0,2198,656,0,146,705,0,0,0,0,831,5127,47013.0,0.058903842402964694,0.12795006826604252,0.056368246537936414,0.428710747025551,0.028476692022625316,0.13750731421884144,0.16208308952603862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47015.0,0,0,159,218,0,0,1244,439,0,50,195,0,0,0,0,657,2962,47015.0,0.07359891964888589,0.14821066846725187,0.05367994598244429,0.4199864956110736,0.01688048615800135,0.06583389601620526,0.22180958811613774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47017.0,0,0,313,307,0,0,1579,721,0,146,573,0,0,0,0,967,4606,47017.0,0.06665219279201041,0.15653495440729484,0.06795484151107252,0.3428137212331741,0.0316977854971776,0.12440295267042988,0.20994355188884065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47019.0,0,0,699,828,0,0,4266,774,0,314,1757,0,0,0,0,2352,10990,47019.0,0.07534121929026387,0.07042766151046406,0.06360327570518653,0.3881710646041856,0.02857142857142857,0.15987261146496815,0.2140127388535032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47021.0,0,0,419,801,0,0,2530,1065,0,211,848,0,0,0,0,1624,7498,47021.0,0.10682848759669245,0.14203787676713792,0.05588156841824486,0.3374233128834356,0.028140837556681782,0.11309682582021872,0.2165910909575887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47023.0,0,0,319,143,0,0,1023,342,0,63,379,0,0,0,0,651,2920,47023.0,0.04897260273972603,0.11712328767123288,0.10924657534246575,0.35034246575342465,0.021575342465753426,0.1297945205479452,0.22294520547945204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47025.0,0,0,200,312,0,0,2022,544,0,118,540,0,0,0,0,802,4538,47025.0,0.06875275451740855,0.11987659762009696,0.044072278536800354,0.44557073600705155,0.02600264433671221,0.11899515204936095,0.1767298369325694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47027.0,0,0,66,103,0,0,600,270,0,37,146,0,0,0,0,180,1402,47027.0,0.07346647646219687,0.19258202567760344,0.047075606276747506,0.42796005706134094,0.026390870185449358,0.10413694721825963,0.12838801711840228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47029.0,0,0,355,361,0,0,3200,463,0,207,765,0,0,0,0,1296,6647,47029.0,0.05431021513464721,0.0696554836768467,0.05340755227922371,0.48142018955919963,0.031141868512110725,0.11508951406649616,0.19497517677147586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47031.0,0,0,702,831,0,0,3516,1503,0,391,1307,0,0,0,0,2194,10444,47031.0,0.07956721562619685,0.14391037916507085,0.06721562619685945,0.3366526235158943,0.037437763309076985,0.12514362313289928,0.2100727690540023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47033.0,0,0,189,103,0,0,995,424,0,54,275,0,0,0,0,538,2578,47033.0,0.03995345228859581,0.16446858029480219,0.07331264546159814,0.3859581070597362,0.02094647013188518,0.10667183863460046,0.208688906128782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47035.0,0,0,791,888,0,0,5152,1312,0,667,1972,0,0,0,0,3064,13846,47035.0,0.06413404593384371,0.09475660840676008,0.05712841253791709,0.37209302325581395,0.04817275747508306,0.1424238047089412,0.2212913476816409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47037.0,0,0,3627,22620,0,0,17082,43691,0,4865,16161,0,0,0,0,12115,120161,47037.0,0.1882474346917885,0.3636038315260359,0.030184502459200572,0.14215926964655753,0.04048734614392357,0.13449455314120223,0.10082306239129168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47039.0,0,0,110,131,0,0,842,330,0,46,199,0,0,0,0,367,2025,47039.0,0.06469135802469136,0.16296296296296298,0.05432098765432099,0.4158024691358025,0.02271604938271605,0.09827160493827161,0.18123456790123457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47041.0,0,0,175,286,0,0,1240,641,0,88,344,0,0,0,0,600,3374,47041.0,0.08476585655008892,0.1899822169531713,0.05186721991701245,0.36751630112625966,0.026081802015411975,0.1019561351511559,0.17783046828689983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47043.0,0,0,520,696,0,0,2730,1497,0,198,924,0,0,0,0,1764,8329,47043.0,0.08356345299555769,0.17973346139992796,0.0624324648817385,0.32777044062912714,0.023772361628046586,0.11093768759755072,0.21179013086805137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47045.0,0,0,361,304,0,0,2400,822,0,136,812,0,0,0,0,1268,6103,47045.0,0.049811568081271504,0.1346878584302802,0.059151237096509914,0.39324922169424875,0.022284122562674095,0.13304932000655414,0.20776667212846142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47047.0,0,0,430,362,0,0,2879,2003,0,210,1121,0,0,0,0,2520,9525,47047.0,0.03800524934383202,0.21028871391076115,0.04514435695538058,0.30225721784776904,0.02204724409448819,0.11769028871391077,0.26456692913385826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47049.0,0,0,147,191,0,0,1418,352,0,73,324,0,0,0,0,900,3405,47049.0,0.056093979441997066,0.10337738619676946,0.04317180616740088,0.41644640234948604,0.021439060205580028,0.09515418502202644,0.2643171806167401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47051.0,0,0,556,809,0,0,3072,1590,0,261,948,0,0,0,0,1448,8684,47051.0,0.09315983417779825,0.18309534776600644,0.06402579456471671,0.353754030400737,0.030055274067250115,0.10916628281897743,0.16674343620451404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47053.0,0,0,762,427,0,0,2878,1549,0,218,1014,0,0,0,0,1911,8759,47053.0,0.048749857289644934,0.17684667199451992,0.08699623244662633,0.3285763214978879,0.024888685923050578,0.11576664002740039,0.21817559082086996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47055.0,0,0,273,315,0,0,1910,915,0,95,527,0,0,0,0,899,4934,47055.0,0.06384272395622213,0.18544791244426428,0.05533036076205918,0.38710985002026754,0.019254154843940007,0.10680989055533036,0.18220510741791648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47057.0,0,0,171,164,0,0,1767,283,0,111,557,0,0,0,0,794,3847,47057.0,0.042630621263322066,0.0735638159604887,0.044450220951390694,0.45931894983103716,0.028853652196516765,0.1447881466077463,0.20639459318949832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47059.0,0,0,860,892,0,0,5016,1079,0,442,1845,0,0,0,0,2569,12703,47059.0,0.07021963315752185,0.08494056522081399,0.06770054317877666,0.3948673541683067,0.03479493033141778,0.14524128158702668,0.20223569235613634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47061.0,0,0,141,204,0,0,912,445,0,30,133,0,0,0,0,382,2247,47061.0,0.09078771695594126,0.19804183355585225,0.06275033377837116,0.40587449933244324,0.01335113484646195,0.059190031152647975,0.17000445037828216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47063.0,0,0,827,682,0,0,4690,951,0,492,1954,0,0,0,0,2231,11827,47063.0,0.05766466559567092,0.08040923311067895,0.06992474845692061,0.3965502663397311,0.041599729432654095,0.16521518559228884,0.18863617147205547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47065.0,0,0,5075,8411,0,0,16985,15598,0,3641,14391,0,0,0,0,9625,73726,47065.0,0.11408458345766757,0.21156715405691343,0.06883596017687112,0.2303800558825923,0.04938556275940645,0.19519572471041424,0.1305509589561349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47067.0,0,0,40,66,0,0,433,80,0,32,150,0,0,0,0,208,1009,47067.0,0.06541129831516353,0.07928642220019821,0.03964321110009911,0.42913776015857286,0.031714568880079286,0.14866204162537167,0.20614469772051536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47069.0,0,0,216,225,0,0,1170,1721,0,58,315,0,0,0,0,571,4276,47069.0,0.052619270346117866,0.40247895229186154,0.050514499532273154,0.2736202057998129,0.013564078578110383,0.07366697848456501,0.13353601496725911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47071.0,0,0,283,229,0,0,2094,591,0,161,597,0,0,0,0,629,4584,47071.0,0.049956369982547995,0.12892670157068062,0.06173647469458988,0.4568062827225131,0.03512216404886562,0.13023560209424084,0.13721640488656195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47073.0,0,0,572,587,0,0,4426,906,0,361,1460,0,0,0,0,2056,10368,47073.0,0.056616512345679014,0.08738425925925926,0.055169753086419755,0.4268904320987654,0.034818672839506175,0.1408179012345679,0.19830246913580246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47075.0,0,0,106,143,0,0,613,1197,0,55,224,0,0,0,0,475,2813,47075.0,0.05083540703874867,0.4255243512264486,0.03768218983291859,0.21791681478848204,0.01955207963028795,0.0796302879488091,0.168858869534305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47077.0,0,0,363,191,0,0,1836,443,0,141,571,0,0,0,0,965,4510,47077.0,0.042350332594235034,0.09822616407982261,0.08048780487804878,0.40709534368070954,0.03126385809312639,0.12660753880266076,0.2139689578713969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47079.0,0,0,370,434,0,0,2672,957,0,258,751,0,0,0,0,1222,6664,47079.0,0.06512605042016807,0.14360744297719089,0.05552220888355342,0.4009603841536615,0.03871548619447779,0.11269507803121248,0.1833733493397359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47081.0,0,0,210,323,0,0,1325,543,0,69,331,0,0,0,0,836,3637,47081.0,0.08880945834478966,0.14929887269727798,0.0577398955182843,0.36431124553203187,0.0189716799560077,0.09100907341215288,0.2298597745394556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47083.0,0,0,67,141,0,0,523,320,0,26,159,0,0,0,0,231,1467,47083.0,0.09611451942740286,0.21813224267211997,0.04567143830947512,0.3565098841172461,0.01772324471710975,0.1083844580777096,0.1574642126789366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47085.0,0,0,173,332,0,0,1218,737,0,62,328,0,0,0,0,533,3383,47085.0,0.09813774756133609,0.21785397576115872,0.05113804315696128,0.3600354714750222,0.01832692876145433,0.0969553650605971,0.1575524682234703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47087.0,0,0,92,196,0,0,713,407,0,54,192,0,0,0,0,450,2104,47087.0,0.09315589353612168,0.19344106463878327,0.043726235741444866,0.33887832699619774,0.025665399239543727,0.09125475285171103,0.21387832699619772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47089.0,0,0,664,592,0,0,4050,735,0,408,1579,0,0,0,0,2005,10033,47089.0,0.05900528256752716,0.07325824778231835,0.06618160071763181,0.4036678959433868,0.04066580285059304,0.1573806438752118,0.19984052626333101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47091.0,0,0,169,223,0,0,1306,245,0,102,452,0,0,0,0,740,3237,47091.0,0.0688909484090207,0.07568736484399136,0.05220883534136546,0.4034599938214396,0.03151065801668211,0.13963546493666976,0.228606734630831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47093.0,0,0,4772,12334,0,0,20985,13137,0,5035,18319,0,0,0,0,13571,88153,47093.0,0.13991582816239947,0.14902499064127142,0.05413315485576214,0.23805202318695903,0.05711660408607761,0.20780915000056718,0.1539482490669631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47095.0,0,0,45,47,0,0,326,186,0,7,72,0,0,0,0,125,808,47095.0,0.05816831683168317,0.2301980198019802,0.055693069306930694,0.4034653465346535,0.008663366336633664,0.0891089108910891,0.1547029702970297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47097.0,0,0,161,194,0,0,1111,1035,0,64,304,0,0,0,0,638,3507,47097.0,0.05531793555745652,0.2951240376390077,0.04590818363273453,0.31679498146564017,0.018249215854006275,0.08668377530652979,0.18192187054462503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47099.0,0,0,395,893,0,0,2883,1332,0,146,689,0,0,0,0,1567,7905,47099.0,0.11296647691334598,0.1685009487666034,0.04996837444655281,0.36470588235294116,0.01846932321315623,0.08716002530044276,0.19822896900695763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47101.0,0,0,125,228,0,0,809,232,0,27,176,0,0,0,0,429,2026,47101.0,0.1125370187561698,0.11451135241855874,0.061697926949654494,0.3993089832181639,0.01332675222112537,0.08687068114511352,0.21174728529121423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47103.0,0,0,489,328,0,0,2656,728,0,160,850,0,0,0,0,1262,6473,47103.0,0.05067202224625367,0.11246717132705082,0.07554456975127452,0.41031978989649315,0.024718059632318864,0.13131469179669397,0.19496369534991503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47105.0,0,0,672,638,0,0,4198,1026,0,780,2309,0,0,0,0,2197,11820,47105.0,0.05397631133671743,0.0868020304568528,0.05685279187817259,0.355160744500846,0.06598984771573604,0.19534686971235193,0.18587140439932318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47107.0,0,0,743,619,0,0,3604,1027,0,389,1551,0,0,0,0,2000,9933,47107.0,0.0623175274338065,0.10339273129970804,0.07480116782442364,0.3628309674821303,0.0391623879995973,0.15614617940199335,0.20134903855834088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47109.0,0,0,385,229,0,0,1822,719,0,109,581,0,0,0,0,782,4627,47109.0,0.049492111519342984,0.1553922628052734,0.0832072617246596,0.39377566457748003,0.023557380592176356,0.12556732223903178,0.16900799654203588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47111.0,0,0,185,169,0,0,1757,343,0,46,283,0,0,0,0,743,3526,47111.0,0.04792966534316506,0.09727736812251843,0.05246738513896767,0.498298355076574,0.013045944412932501,0.08026091888825865,0.21072036301758365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47113.0,0,0,1095,999,0,0,4117,4351,0,511,2513,0,0,0,0,3555,17141,47113.0,0.058281313808995976,0.25383583221515665,0.06388192054139198,0.24018435330494137,0.02981156291931626,0.14660754915115803,0.20739746805903972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47115.0,0,0,271,559,0,0,1799,1046,0,141,586,0,0,0,0,690,5092,47115.0,0.10978004713275727,0.2054202670856245,0.053220738413197174,0.353299293008641,0.027690494893951294,0.11508248232521602,0.13550667714061274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47117.0,0,0,296,384,0,0,1858,838,0,125,503,0,0,0,0,992,4996,47117.0,0.07686148919135308,0.1677341873498799,0.059247397918334666,0.3718975180144115,0.02502001601281025,0.10068054443554844,0.19855884707766214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47119.0,0,0,945,1305,0,0,4655,2366,0,415,2043,0,0,0,0,3514,15243,47119.0,0.08561306829364299,0.15521878895230598,0.06199567014367251,0.30538607885586827,0.02722561175621597,0.13402873450108246,0.23053204749721184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47121.0,0,0,122,162,0,0,946,354,0,81,289,0,0,0,0,334,2288,47121.0,0.07080419580419581,0.1547202797202797,0.05332167832167832,0.41346153846153844,0.035402097902097904,0.1263111888111888,0.145979020979021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47123.0,0,0,619,596,0,0,4079,1232,0,316,1333,0,0,0,0,1796,9971,47123.0,0.05977334269381206,0.12355831912546385,0.0620800320930699,0.409086350416207,0.03169190652893391,0.1336876943135092,0.1801223548290041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47125.0,0,0,1336,2833,0,0,6512,5555,0,944,3619,0,0,0,0,4242,25041,47125.0,0.11313445948644224,0.221836188650613,0.0533525018968891,0.2600535122399265,0.03769817499301146,0.14452298230901323,0.16940218042410446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47127.0,0,0,149,93,0,0,687,209,0,53,157,0,0,0,0,403,1751,47127.0,0.05311250713877784,0.11936036550542548,0.08509423186750428,0.3923472301541976,0.03026841804683038,0.08966304968589378,0.23015419760137065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47129.0,0,0,176,225,0,0,1230,356,0,64,342,0,0,0,0,692,3085,47129.0,0.07293354943273905,0.11539708265802269,0.05705024311183144,0.3987034035656402,0.020745542949756886,0.11085899513776337,0.22431118314424636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47131.0,0,0,341,345,0,0,1908,760,0,129,607,0,0,0,0,1437,5527,47131.0,0.06242084313370726,0.13750678487425366,0.06169712321331645,0.3452144020264158,0.02333996743260358,0.10982449791930522,0.25999638140039805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47133.0,0,0,225,477,0,0,1582,885,0,86,455,0,0,0,0,929,4639,47133.0,0.1028238844578573,0.19077387367967236,0.04850183229144212,0.3410217719336064,0.018538478120284543,0.09808148307824963,0.2002586764388877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47135.0,0,0,51,108,0,0,542,215,0,30,130,0,0,0,0,216,1292,47135.0,0.08359133126934984,0.16640866873065016,0.039473684210526314,0.4195046439628483,0.02321981424148607,0.10061919504643962,0.16718266253869968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
