,Year,Retailer country,Product,Gross profit
46092,2006,Austria,Canyon Mule Journey Backpack,0.0
46093,2006,Italy,Canyon Mule Journey Backpack,0.0
46094,2006,Spain,Canyon Mule Journey Backpack,0.0
46095,2006,United States,Canyon Mule Journey Backpack,0.0
46096,2006,Canada,Canyon Mule Journey Backpack,41280.03
46097,2006,Mexico,Canyon Mule Journey Backpack,0.0
46098,2006,Brazil,Canyon Mule Journey Backpack,0.0
46099,2006,Japan,Canyon Mule Journey Backpack,0.0
46100,2006,Korea,Canyon Mule Journey Backpack,0.0
46101,2006,China,Canyon Mule Journey Backpack,0.0
46102,2006,Singapore,Canyon Mule Journey Backpack,0.0
46103,2006,Australia,Canyon Mule Journey Backpack,0.0
46104,2006,Netherlands,Canyon Mule Journey Backpack,0.0
46105,2006,Sweden,Canyon Mule Journey Backpack,0.0
46106,2006,Finland,Canyon Mule Journey Backpack,0.0
46107,2006,Denmark,Canyon Mule Journey Backpack,0.0
46108,2006,France,Canyon Mule Journey Backpack,0.0
46109,2006,Germany,Canyon Mule Journey Backpack,10146.27
46110,2006,United Kingdom,Canyon Mule Journey Backpack,34330.53
46111,2006,Belgium,Canyon Mule Journey Backpack,0.0
46112,2006,Switzerland,Canyon Mule Journey Backpack,0.0
46113,2006,Austria,Canyon Mule Journey Backpack,0.0
46114,2006,Italy,Canyon Mule Journey Backpack,0.0
46115,2006,Spain,Canyon Mule Journey Backpack,0.0
46116,2006,United States,Canyon Mule Journey Backpack,0.0
46117,2006,Canada,Canyon Mule Journey Backpack,31828.71
46118,2006,Mexico,Canyon Mule Journey Backpack,0.0
46119,2006,Brazil,Canyon Mule Journey Backpack,0.0
46120,2006,Japan,Canyon Mule Journey Backpack,36911.46
46121,2006,Korea,Canyon Mule Journey Backpack,0.0
46122,2006,China,Canyon Mule Journey Backpack,0.0
46123,2006,Singapore,Canyon Mule Journey Backpack,0.0
46124,2006,Australia,Canyon Mule Journey Backpack,0.0
46125,2006,Netherlands,Canyon Mule Journey Backpack,0.0
46126,2006,Sweden,Canyon Mule Journey Backpack,0.0
46127,2006,Finland,Canyon Mule Journey Backpack,0.0
46128,2006,Denmark,Canyon Mule Journey Backpack,0.0
46129,2006,France,Canyon Mule Journey Backpack,0.0
46130,2006,Germany,Canyon Mule Journey Backpack,45171.75
46131,2006,United Kingdom,Canyon Mule Journey Backpack,0.0
46132,2006,Belgium,Canyon Mule Journey Backpack,0.0
46133,2006,Switzerland,Canyon Mule Journey Backpack,0.0
46134,2006,Austria,Canyon Mule Journey Backpack,0.0
46135,2006,Italy,Canyon Mule Journey Backpack,29882.85
46136,2006,Spain,Canyon Mule Journey Backpack,0.0
46137,2006,United States,Canyon Mule Journey Backpack,57124.89
46138,2006,Canada,Canyon Mule Journey Backpack,0.0
46139,2006,Mexico,Canyon Mule Journey Backpack,0.0
46140,2006,Brazil,Canyon Mule Journey Backpack,0.0
46141,2006,Japan,Canyon Mule Journey Backpack,0.0
46142,2006,Korea,Canyon Mule Journey Backpack,42530.94
46143,2006,China,Canyon Mule Journey Backpack,0.0
46144,2006,Singapore,Canyon Mule Journey Backpack,0.0
46145,2006,Australia,Canyon Mule Journey Backpack,0.0
46146,2006,Netherlands,Canyon Mule Journey Backpack,0.0
46147,2006,Sweden,Canyon Mule Journey Backpack,0.0
46148,2006,Finland,Canyon Mule Journey Backpack,0.0
46149,2006,Denmark,Canyon Mule Journey Backpack,0.0
46150,2006,France,Canyon Mule Journey Backpack,26408.1
46151,2006,Germany,Canyon Mule Journey Backpack,0.0
46152,2006,United Kingdom,Canyon Mule Journey Backpack,0.0
46153,2006,Belgium,Canyon Mule Journey Backpack,0.0
46154,2006,Switzerland,Canyon Mule Journey Backpack,0.0
46155,2006,Austria,Canyon Mule Journey Backpack,0.0
46156,2006,Italy,Canyon Mule Journey Backpack,0.0
46157,2006,Spain,Canyon Mule Journey Backpack,44059.83
46158,2006,United States,Canyon Mule Extreme Backpack,34955.36
46159,2006,Canada,Canyon Mule Extreme Backpack,53227.48
46160,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46161,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46162,2006,Japan,Canyon Mule Extreme Backpack,0.0
46163,2006,Korea,Canyon Mule Extreme Backpack,0.0
46164,2006,China,Canyon Mule Extreme Backpack,0.0
46165,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46166,2006,Australia,Canyon Mule Extreme Backpack,0.0
46167,2006,Netherlands,Canyon Mule Extreme Backpack,0.0
46168,2006,Sweden,Canyon Mule Extreme Backpack,52246.23
46169,2006,Finland,Canyon Mule Extreme Backpack,0.0
46170,2006,Denmark,Canyon Mule Extreme Backpack,0.0
46171,2006,France,Canyon Mule Extreme Backpack,38052.61
46172,2006,Germany,Canyon Mule Extreme Backpack,0.0
46173,2006,United Kingdom,Canyon Mule Extreme Backpack,0.0
46174,2006,Belgium,Canyon Mule Extreme Backpack,0.0
46175,2006,Switzerland,Canyon Mule Extreme Backpack,0.0
46176,2006,Austria,Canyon Mule Extreme Backpack,28504.96
46177,2006,Italy,Canyon Mule Extreme Backpack,25422.08
46178,2006,Spain,Canyon Mule Extreme Backpack,29592.89
46179,2006,United States,Canyon Mule Extreme Backpack,31578.99
46180,2006,Canada,Canyon Mule Extreme Backpack,155650.19
46181,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46182,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46183,2006,Japan,Canyon Mule Extreme Backpack,23237.37
46184,2006,Korea,Canyon Mule Extreme Backpack,0.0
46185,2006,China,Canyon Mule Extreme Backpack,0.0
46186,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46187,2006,Australia,Canyon Mule Extreme Backpack,0.0
46188,2006,Netherlands,Canyon Mule Extreme Backpack,139919.46
46189,2006,Sweden,Canyon Mule Extreme Backpack,0.0
46190,2006,Finland,Canyon Mule Extreme Backpack,0.0
46191,2006,Denmark,Canyon Mule Extreme Backpack,19066.56
46192,2006,France,Canyon Mule Extreme Backpack,37575.07
46193,2006,Germany,Canyon Mule Extreme Backpack,0.0
46194,2006,United Kingdom,Canyon Mule Extreme Backpack,49255.28
46195,2006,Belgium,Canyon Mule Extreme Backpack,33239.91
46196,2006,Switzerland,Canyon Mule Extreme Backpack,36345.63
46197,2006,Austria,Canyon Mule Extreme Backpack,98415.68
46198,2006,Italy,Canyon Mule Extreme Backpack,0.0
46199,2006,Spain,Canyon Mule Extreme Backpack,0.0
46200,2006,United States,Canyon Mule Extreme Backpack,1467359.49
46201,2006,Canada,Canyon Mule Extreme Backpack,288419.5
46202,2006,Mexico,Canyon Mule Extreme Backpack,475286.29
46203,2006,Brazil,Canyon Mule Extreme Backpack,284683.5
46204,2006,Japan,Canyon Mule Extreme Backpack,578803.86
46205,2006,Korea,Canyon Mule Extreme Backpack,368787.84
46206,2006,China,Canyon Mule Extreme Backpack,588718.77
46207,2006,Singapore,Canyon Mule Extreme Backpack,326705.55
46208,2006,Australia,Canyon Mule Extreme Backpack,301706.48
46209,2006,Netherlands,Canyon Mule Extreme Backpack,251435.12
46210,2006,Sweden,Canyon Mule Extreme Backpack,67052.62
46211,2006,Finland,Canyon Mule Extreme Backpack,416463.09
46212,2006,Denmark,Canyon Mule Extreme Backpack,76067.63
46213,2006,France,Canyon Mule Extreme Backpack,427334.49
46214,2006,Germany,Canyon Mule Extreme Backpack,453275.03
46215,2006,United Kingdom,Canyon Mule Extreme Backpack,454207.84
46216,2006,Belgium,Canyon Mule Extreme Backpack,183389.07
46217,2006,Switzerland,Canyon Mule Extreme Backpack,209439.71
46218,2006,Austria,Canyon Mule Extreme Backpack,123334.24
46219,2006,Italy,Canyon Mule Extreme Backpack,280800.85
46220,2006,Spain,Canyon Mule Extreme Backpack,310056.76
46221,2006,United States,Canyon Mule Extreme Backpack,0.0
46222,2006,Canada,Canyon Mule Extreme Backpack,0.0
46223,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46224,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46225,2006,Japan,Canyon Mule Extreme Backpack,0.0
46226,2006,Korea,Canyon Mule Extreme Backpack,0.0
46227,2006,China,Canyon Mule Extreme Backpack,0.0
46228,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46229,2006,Australia,Canyon Mule Extreme Backpack,0.0
46230,2006,Netherlands,Canyon Mule Extreme Backpack,0.0
46231,2006,Sweden,Canyon Mule Extreme Backpack,0.0
46232,2006,Finland,Canyon Mule Extreme Backpack,0.0
46233,2006,Denmark,Canyon Mule Extreme Backpack,0.0
46234,2006,France,Canyon Mule Extreme Backpack,0.0
46235,2006,Germany,Canyon Mule Extreme Backpack,0.0
46236,2006,United Kingdom,Canyon Mule Extreme Backpack,0.0
46237,2006,Belgium,Canyon Mule Extreme Backpack,0.0
46238,2006,Switzerland,Canyon Mule Extreme Backpack,0.0
46239,2006,Austria,Canyon Mule Extreme Backpack,0.0
46240,2006,Italy,Canyon Mule Extreme Backpack,0.0
46241,2006,Spain,Canyon Mule Extreme Backpack,0.0
46242,2006,United States,Canyon Mule Extreme Backpack,0.0
46243,2006,Canada,Canyon Mule Extreme Backpack,0.0
46244,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46245,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46246,2006,Japan,Canyon Mule Extreme Backpack,0.0
46247,2006,Korea,Canyon Mule Extreme Backpack,0.0
46248,2006,China,Canyon Mule Extreme Backpack,0.0
46249,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46250,2006,Australia,Canyon Mule Extreme Backpack,0.0
46251,2006,Netherlands,Canyon Mule Extreme Backpack,0.0
46252,2006,Sweden,Canyon Mule Extreme Backpack,0.0
46253,2006,Finland,Canyon Mule Extreme Backpack,0.0
46254,2006,Denmark,Canyon Mule Extreme Backpack,0.0
46255,2006,France,Canyon Mule Extreme Backpack,0.0
46256,2006,Germany,Canyon Mule Extreme Backpack,12115.21
46257,2006,United Kingdom,Canyon Mule Extreme Backpack,27010.96
46258,2006,Belgium,Canyon Mule Extreme Backpack,0.0
46259,2006,Switzerland,Canyon Mule Extreme Backpack,0.0
46260,2006,Austria,Canyon Mule Extreme Backpack,0.0
46261,2006,Italy,Canyon Mule Extreme Backpack,0.0
46262,2006,Spain,Canyon Mule Extreme Backpack,0.0
46263,2006,United States,Canyon Mule Extreme Backpack,0.0
46264,2006,Canada,Canyon Mule Extreme Backpack,129692.33
46265,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46266,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46267,2006,Japan,Canyon Mule Extreme Backpack,0.0
46268,2006,Korea,Canyon Mule Extreme Backpack,0.0
46269,2006,China,Canyon Mule Extreme Backpack,0.0
46270,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46271,2006,Australia,Canyon Mule Extreme Backpack,33763.7
46272,2006,Netherlands,Canyon Mule Extreme Backpack,0.0
46273,2006,Sweden,Canyon Mule Extreme Backpack,20704.45
46274,2006,Finland,Canyon Mule Extreme Backpack,0.0
46275,2006,Denmark,Canyon Mule Extreme Backpack,0.0
46276,2006,France,Canyon Mule Extreme Backpack,0.0
46277,2006,Germany,Canyon Mule Extreme Backpack,66027.88
46278,2006,United Kingdom,Canyon Mule Extreme Backpack,0.0
46279,2006,Belgium,Canyon Mule Extreme Backpack,0.0
46280,2006,Switzerland,Canyon Mule Extreme Backpack,0.0
46281,2006,Austria,Canyon Mule Extreme Backpack,0.0
46282,2006,Italy,Canyon Mule Extreme Backpack,26812.35
46283,2006,Spain,Canyon Mule Extreme Backpack,0.0
46284,2006,United States,Canyon Mule Extreme Backpack,21648.49
46285,2006,Canada,Canyon Mule Extreme Backpack,0.0
46286,2006,Mexico,Canyon Mule Extreme Backpack,0.0
46287,2006,Brazil,Canyon Mule Extreme Backpack,0.0
46288,2006,Japan,Canyon Mule Extreme Backpack,0.0
46289,2006,Korea,Canyon Mule Extreme Backpack,28202.62
46290,2006,China,Canyon Mule Extreme Backpack,0.0
46291,2006,Singapore,Canyon Mule Extreme Backpack,0.0
46292,2006,Australia,Canyon Mule Extreme Backpack,0.0
46293,2006,Netherlands,Canyon Mule Extreme Backpack,0.0
46294,2006,Sweden,Canyon Mule Extreme Backpack,0.0
46295,2006,Finland,Canyon Mule Extreme Backpack,0.0
46296,2006,Denmark,Canyon Mule Extreme Backpack,0.0
46297,2006,France,Canyon Mule Extreme Backpack,18669.34
46298,2006,Germany,Canyon Mule Extreme Backpack,0.0
46299,2006,United Kingdom,Canyon Mule Extreme Backpack,0.0
46300,2006,Belgium,Canyon Mule Extreme Backpack,41737.34
46301,2006,Switzerland,Canyon Mule Extreme Backpack,0.0
46302,2006,Austria,Canyon Mule Extreme Backpack,0.0
46303,2006,Italy,Canyon Mule Extreme Backpack,31181.77
46304,2006,Spain,Canyon Mule Extreme Backpack,0.0
46305,2006,United States,Canyon Mule Cooler,0.0
46306,2006,Canada,Canyon Mule Cooler,28249.2
46307,2006,Mexico,Canyon Mule Cooler,0.0
46308,2006,Brazil,Canyon Mule Cooler,0.0
46309,2006,Japan,Canyon Mule Cooler,0.0
46310,2006,Korea,Canyon Mule Cooler,0.0
46311,2006,China,Canyon Mule Cooler,0.0
46312,2006,Singapore,Canyon Mule Cooler,0.0
46313,2006,Australia,Canyon Mule Cooler,37027.2
46314,2006,Netherlands,Canyon Mule Cooler,0.0
46315,2006,Sweden,Canyon Mule Cooler,9574.17
46316,2006,Finland,Canyon Mule Cooler,0.0
46317,2006,Denmark,Canyon Mule Cooler,0.0
46318,2006,France,Canyon Mule Cooler,27870.99
46319,2006,Germany,Canyon Mule Cooler,9544.08
46320,2006,United Kingdom,Canyon Mule Cooler,0.0
46321,2006,Belgium,Canyon Mule Cooler,0.0
46322,2006,Switzerland,Canyon Mule Cooler,0.0
46323,2006,Austria,Canyon Mule Cooler,8937.6
46324,2006,Italy,Canyon Mule Cooler,0.0
46325,2006,Spain,Canyon Mule Cooler,0.0
46326,2006,United States,Canyon Mule Cooler,33206.76
46327,2006,Canada,Canyon Mule Cooler,30180.36
46328,2006,Mexico,Canyon Mule Cooler,36778.63
46329,2006,Brazil,Canyon Mule Cooler,0.0
46330,2006,Japan,Canyon Mule Cooler,10581.48
46331,2006,Korea,Canyon Mule Cooler,0.0
46332,2006,China,Canyon Mule Cooler,21051.44
46333,2006,Singapore,Canyon Mule Cooler,12279.33
46334,2006,Australia,Canyon Mule Cooler,13135.08
46335,2006,Netherlands,Canyon Mule Cooler,15921.52
46336,2006,Sweden,Canyon Mule Cooler,20205.36
46337,2006,Finland,Canyon Mule Cooler,0.0
46338,2006,Denmark,Canyon Mule Cooler,0.0
46339,2006,France,Canyon Mule Cooler,0.0
46340,2006,Germany,Canyon Mule Cooler,0.0
46341,2006,United Kingdom,Canyon Mule Cooler,10275.48
46342,2006,Belgium,Canyon Mule Cooler,20502.42
46343,2006,Switzerland,Canyon Mule Cooler,40827.31
46344,2006,Austria,Canyon Mule Cooler,39959.97
46345,2006,Italy,Canyon Mule Cooler,0.0
46346,2006,Spain,Canyon Mule Cooler,0.0
46347,2006,United States,Canyon Mule Cooler,637010.07
46348,2006,Canada,Canyon Mule Cooler,234293.7
46349,2006,Mexico,Canyon Mule Cooler,183053.13
46350,2006,Brazil,Canyon Mule Cooler,129673.11
46351,2006,Japan,Canyon Mule Cooler,249138.36
46352,2006,Korea,Canyon Mule Cooler,182272.08
46353,2006,China,Canyon Mule Cooler,245861.73
46354,2006,Singapore,Canyon Mule Cooler,138137.31
46355,2006,Australia,Canyon Mule Cooler,104623.41
46356,2006,Netherlands,Canyon Mule Cooler,162973.94
46357,2006,Sweden,Canyon Mule Cooler,47321.52
46358,2006,Finland,Canyon Mule Cooler,191001.17
46359,2006,Denmark,Canyon Mule Cooler,36720.03
46360,2006,France,Canyon Mule Cooler,211643.22
46361,2006,Germany,Canyon Mule Cooler,182402.35
46362,2006,United Kingdom,Canyon Mule Cooler,230094.24
46363,2006,Belgium,Canyon Mule Cooler,99579.93
46364,2006,Switzerland,Canyon Mule Cooler,71568.78
46365,2006,Austria,Canyon Mule Cooler,64388.1
46366,2006,Italy,Canyon Mule Cooler,136314.04
46367,2006,Spain,Canyon Mule Cooler,149476.65
46368,2006,United States,Canyon Mule Cooler,0.0
46369,2006,Canada,Canyon Mule Cooler,0.0
46370,2006,Mexico,Canyon Mule Cooler,0.0
46371,2006,Brazil,Canyon Mule Cooler,0.0
46372,2006,Japan,Canyon Mule Cooler,0.0
46373,2006,Korea,Canyon Mule Cooler,0.0
46374,2006,China,Canyon Mule Cooler,0.0
46375,2006,Singapore,Canyon Mule Cooler,0.0
46376,2006,Australia,Canyon Mule Cooler,0.0
46377,2006,Netherlands,Canyon Mule Cooler,0.0
46378,2006,Sweden,Canyon Mule Cooler,0.0
46379,2006,Finland,Canyon Mule Cooler,0.0
46380,2006,Denmark,Canyon Mule Cooler,0.0
46381,2006,France,Canyon Mule Cooler,0.0
46382,2006,Germany,Canyon Mule Cooler,0.0
46383,2006,United Kingdom,Canyon Mule Cooler,0.0
46384,2006,Belgium,Canyon Mule Cooler,0.0
46385,2006,Switzerland,Canyon Mule Cooler,0.0
46386,2006,Austria,Canyon Mule Cooler,0.0
46387,2006,Italy,Canyon Mule Cooler,0.0
46388,2006,Spain,Canyon Mule Cooler,0.0
46389,2006,United States,Canyon Mule Cooler,0.0
46390,2006,Canada,Canyon Mule Cooler,0.0
46391,2006,Mexico,Canyon Mule Cooler,0.0
46392,2006,Brazil,Canyon Mule Cooler,0.0
46393,2006,Japan,Canyon Mule Cooler,0.0
46394,2006,Korea,Canyon Mule Cooler,0.0
46395,2006,China,Canyon Mule Cooler,0.0
46396,2006,Singapore,Canyon Mule Cooler,0.0
46397,2006,Australia,Canyon Mule Cooler,0.0
46398,2006,Netherlands,Canyon Mule Cooler,0.0
46399,2006,Sweden,Canyon Mule Cooler,0.0
46400,2006,Finland,Canyon Mule Cooler,0.0
46401,2006,Denmark,Canyon Mule Cooler,0.0
46402,2006,France,Canyon Mule Cooler,0.0
46403,2006,Germany,Canyon Mule Cooler,20709.9
46404,2006,United Kingdom,Canyon Mule Cooler,0.0
46405,2006,Belgium,Canyon Mule Cooler,0.0
46406,2006,Switzerland,Canyon Mule Cooler,0.0
46407,2006,Austria,Canyon Mule Cooler,0.0
46408,2006,Italy,Canyon Mule Cooler,0.0
46409,2006,Spain,Canyon Mule Cooler,0.0
46410,2006,United States,Canyon Mule Cooler,0.0
46411,2006,Canada,Canyon Mule Cooler,10118.64
46412,2006,Mexico,Canyon Mule Cooler,0.0
46413,2006,Brazil,Canyon Mule Cooler,0.0
46414,2006,Japan,Canyon Mule Cooler,19183.92
46415,2006,Korea,Canyon Mule Cooler,0.0
46416,2006,China,Canyon Mule Cooler,0.0
46417,2006,Singapore,Canyon Mule Cooler,0.0
46418,2006,Australia,Canyon Mule Cooler,0.0
46419,2006,Netherlands,Canyon Mule Cooler,0.0
46420,2006,Sweden,Canyon Mule Cooler,0.0
46421,2006,Finland,Canyon Mule Cooler,0.0
46422,2006,Denmark,Canyon Mule Cooler,0.0
46423,2006,France,Canyon Mule Cooler,0.0
46424,2006,Germany,Canyon Mule Cooler,33048.63
46425,2006,United Kingdom,Canyon Mule Cooler,0.0
46426,2006,Belgium,Canyon Mule Cooler,0.0
46427,2006,Switzerland,Canyon Mule Cooler,0.0
46428,2006,Austria,Canyon Mule Cooler,0.0
46429,2006,Italy,Canyon Mule Cooler,30465.88
46430,2006,Spain,Canyon Mule Cooler,0.0
46431,2006,United States,Canyon Mule Cooler,37929.03
46432,2006,Canada,Canyon Mule Cooler,0.0
46433,2006,Mexico,Canyon Mule Cooler,0.0
46434,2006,Brazil,Canyon Mule Cooler,0.0
46435,2006,Japan,Canyon Mule Cooler,0.0
46436,2006,Korea,Canyon Mule Cooler,0.0
46437,2006,China,Canyon Mule Cooler,0.0
46438,2006,Singapore,Canyon Mule Cooler,0.0
46439,2006,Australia,Canyon Mule Cooler,0.0
46440,2006,Netherlands,Canyon Mule Cooler,0.0
46441,2006,Sweden,Canyon Mule Cooler,0.0
46442,2006,Finland,Canyon Mule Cooler,0.0
46443,2006,Denmark,Canyon Mule Cooler,0.0
46444,2006,France,Canyon Mule Cooler,0.0
46445,2006,Germany,Canyon Mule Cooler,0.0
46446,2006,United Kingdom,Canyon Mule Cooler,0.0
46447,2006,Belgium,Canyon Mule Cooler,0.0
46448,2006,Switzerland,Canyon Mule Cooler,0.0
46449,2006,Austria,Canyon Mule Cooler,0.0
46450,2006,Italy,Canyon Mule Cooler,0.0
46451,2006,Spain,Canyon Mule Cooler,13438.32
46452,2006,United States,Canyon Mule Carryall,0.0
46453,2006,Canada,Canyon Mule Carryall,12806.55
46454,2006,Mexico,Canyon Mule Carryall,0.0
46455,2006,Brazil,Canyon Mule Carryall,0.0
46456,2006,Japan,Canyon Mule Carryall,0.0
46457,2006,Korea,Canyon Mule Carryall,10285.35
46458,2006,China,Canyon Mule Carryall,0.0
46459,2006,Singapore,Canyon Mule Carryall,0.0
46460,2006,Australia,Canyon Mule Carryall,37989.9
46461,2006,Netherlands,Canyon Mule Carryall,0.0
46462,2006,Sweden,Canyon Mule Carryall,22404.3
46463,2006,Finland,Canyon Mule Carryall,0.0
46464,2006,Denmark,Canyon Mule Carryall,0.0
46465,2006,France,Canyon Mule Carryall,11488.65
46466,2006,Germany,Canyon Mule Carryall,12577.35
46467,2006,United Kingdom,Canyon Mule Carryall,0.0
46468,2006,Belgium,Canyon Mule Carryall,0.0
46469,2006,Switzerland,Canyon Mule Carryall,0.0
46470,2006,Austria,Canyon Mule Carryall,0.0
46471,2006,Italy,Canyon Mule Carryall,0.0
46472,2006,Spain,Canyon Mule Carryall,27360.75
46473,2006,United States,Canyon Mule Carryall,56984.85
46474,2006,Canada,Canyon Mule Carryall,0.0
46475,2006,Mexico,Canyon Mule Carryall,70593.6
46476,2006,Brazil,Canyon Mule Carryall,0.0
46477,2006,Japan,Canyon Mule Carryall,23378.4
46478,2006,Korea,Canyon Mule Carryall,0.0
46479,2006,China,Canyon Mule Carryall,53976.6
46480,2006,Singapore,Canyon Mule Carryall,0.0
46481,2006,Australia,Canyon Mule Carryall,31314.45
46482,2006,Netherlands,Canyon Mule Carryall,26386.65
46483,2006,Sweden,Canyon Mule Carryall,0.0
46484,2006,Finland,Canyon Mule Carryall,0.0
46485,2006,Denmark,Canyon Mule Carryall,0.0
46486,2006,France,Canyon Mule Carryall,44808.6
46487,2006,Germany,Canyon Mule Carryall,0.0
46488,2006,United Kingdom,Canyon Mule Carryall,13179.0
46489,2006,Belgium,Canyon Mule Carryall,0.0
46490,2006,Switzerland,Canyon Mule Carryall,56154.0
46491,2006,Austria,Canyon Mule Carryall,39021.3
46492,2006,Italy,Canyon Mule Carryall,0.0
46493,2006,Spain,Canyon Mule Carryall,0.0
46494,2006,United States,Canyon Mule Carryall,628666.95
46495,2006,Canada,Canyon Mule Carryall,238339.35
46496,2006,Mexico,Canyon Mule Carryall,139239.0
46497,2006,Brazil,Canyon Mule Carryall,118496.4
46498,2006,Japan,Canyon Mule Carryall,194762.7
46499,2006,Korea,Canyon Mule Carryall,147919.95
46500,2006,China,Canyon Mule Carryall,205678.35
46501,2006,Singapore,Canyon Mule Carryall,144166.8
46502,2006,Australia,Canyon Mule Carryall,79389.15
46503,2006,Netherlands,Canyon Mule Carryall,117808.8
46504,2006,Sweden,Canyon Mule Carryall,26157.45
46505,2006,Finland,Canyon Mule Carryall,183302.7
46506,2006,Denmark,Canyon Mule Carryall,76380.9
46507,2006,France,Canyon Mule Carryall,174220.65
46508,2006,Germany,Canyon Mule Carryall,194332.95
46509,2006,United Kingdom,Canyon Mule Carryall,199948.35
46510,2006,Belgium,Canyon Mule Carryall,113912.4
46511,2006,Switzerland,Canyon Mule Carryall,52028.4
46512,2006,Austria,Canyon Mule Carryall,74833.8
46513,2006,Italy,Canyon Mule Carryall,145857.15
46514,2006,Spain,Canyon Mule Carryall,138465.45
46515,2006,United States,Canyon Mule Carryall,0.0
46516,2006,Canada,Canyon Mule Carryall,0.0
46517,2006,Mexico,Canyon Mule Carryall,0.0
46518,2006,Brazil,Canyon Mule Carryall,0.0
46519,2006,Japan,Canyon Mule Carryall,0.0
46520,2006,Korea,Canyon Mule Carryall,0.0
46521,2006,China,Canyon Mule Carryall,0.0
46522,2006,Singapore,Canyon Mule Carryall,0.0
46523,2006,Australia,Canyon Mule Carryall,0.0
46524,2006,Netherlands,Canyon Mule Carryall,0.0
46525,2006,Sweden,Canyon Mule Carryall,0.0
46526,2006,Finland,Canyon Mule Carryall,0.0
46527,2006,Denmark,Canyon Mule Carryall,0.0
46528,2006,France,Canyon Mule Carryall,0.0
46529,2006,Germany,Canyon Mule Carryall,0.0
46530,2006,United Kingdom,Canyon Mule Carryall,0.0
46531,2006,Belgium,Canyon Mule Carryall,0.0
46532,2006,Switzerland,Canyon Mule Carryall,0.0
46533,2006,Austria,Canyon Mule Carryall,0.0
46534,2006,Italy,Canyon Mule Carryall,0.0
46535,2006,Spain,Canyon Mule Carryall,0.0
46536,2006,United States,Canyon Mule Carryall,0.0
46537,2006,Canada,Canyon Mule Carryall,0.0
46538,2006,Mexico,Canyon Mule Carryall,0.0
46539,2006,Brazil,Canyon Mule Carryall,0.0
46540,2006,Japan,Canyon Mule Carryall,34895.7
46541,2006,Korea,Canyon Mule Carryall,0.0
46542,2006,China,Canyon Mule Carryall,0.0
46543,2006,Singapore,Canyon Mule Carryall,0.0
46544,2006,Australia,Canyon Mule Carryall,0.0
46545,2006,Netherlands,Canyon Mule Carryall,0.0
46546,2006,Sweden,Canyon Mule Carryall,0.0
46547,2006,Finland,Canyon Mule Carryall,0.0
46548,2006,Denmark,Canyon Mule Carryall,0.0
46549,2006,France,Canyon Mule Carryall,0.0
46550,2006,Germany,Canyon Mule Carryall,0.0
46551,2006,United Kingdom,Canyon Mule Carryall,0.0
46552,2006,Belgium,Canyon Mule Carryall,0.0
46553,2006,Switzerland,Canyon Mule Carryall,0.0
46554,2006,Austria,Canyon Mule Carryall,0.0
46555,2006,Italy,Canyon Mule Carryall,0.0
46556,2006,Spain,Canyon Mule Carryall,0.0
46557,2006,United States,Canyon Mule Carryall,0.0
46558,2006,Canada,Canyon Mule Carryall,36872.55
46559,2006,Mexico,Canyon Mule Carryall,0.0
46560,2006,Brazil,Canyon Mule Carryall,0.0
46561,2006,Japan,Canyon Mule Carryall,12863.85
46562,2006,Korea,Canyon Mule Carryall,0.0
46563,2006,China,Canyon Mule Carryall,0.0
46564,2006,Singapore,Canyon Mule Carryall,0.0
46565,2006,Australia,Canyon Mule Carryall,0.0
46566,2006,Netherlands,Canyon Mule Carryall,0.0
46567,2006,Sweden,Canyon Mule Carryall,0.0
46568,2006,Finland,Canyon Mule Carryall,0.0
46569,2006,Denmark,Canyon Mule Carryall,0.0
46570,2006,France,Canyon Mule Carryall,0.0
46571,2006,Germany,Canyon Mule Carryall,27962.4
46572,2006,United Kingdom,Canyon Mule Carryall,0.0
46573,2006,Belgium,Canyon Mule Carryall,0.0
46574,2006,Switzerland,Canyon Mule Carryall,0.0
46575,2006,Austria,Canyon Mule Carryall,0.0
46576,2006,Italy,Canyon Mule Carryall,14926.65
46577,2006,Spain,Canyon Mule Carryall,0.0
46578,2006,United States,Canyon Mule Carryall,0.0
46579,2006,Canada,Canyon Mule Carryall,0.0
46580,2006,Mexico,Canyon Mule Carryall,0.0
46581,2006,Brazil,Canyon Mule Carryall,0.0
46582,2006,Japan,Canyon Mule Carryall,0.0
46583,2006,Korea,Canyon Mule Carryall,17705.7
46584,2006,China,Canyon Mule Carryall,0.0
46585,2006,Singapore,Canyon Mule Carryall,0.0
